"Sample Id","Date-Time (ex. 2024-01-26T00:00:00+00:00)","Site Name","SiteId","Fuel Type","Category","Sub-Category","Method","Sample Avg Value","Sample Status"
"362328","2025-06-09T20:00Z","KNF South","665","1000-Hour","Dead","","",13.75,"Submitted"
"361603","2025-05-27T18:00Z","Bearlodge","71","1000-Hour","Dead","","",40.0,"Submitted"
"360711","2025-05-29T18:00Z","KNF South","665","1000-Hour","Dead","","",7.16,"Submitted"
"359647","2025-05-22T18:00Z","CNF Shake Trail","241","1000-Hour","Dead","Middle","Gravimetric",6.03,"Submitted"
"361537","2025-05-19T06:00Z","Cheyenne Canyon","205","1000-Hour","Dead","","",16.0,"Submitted"
"358923","2025-05-14T23:00Z","Hayfork Compound","548","1000-Hour","Dead","","",13.5,"Submitted"
"358924","2025-05-14T07:00Z","Friend Mountain","476","1000-Hour","Dead","","",16.1,"Submitted"
"361528","2025-05-19T06:00Z","D9 Mt. Herman","352","1000-Hour","Dead","","",41.0,"Submitted"
"361607","2025-06-02T17:00Z","Jefferson","1454","1000-Hour","Dead","","Gravimetric",32.0233,"Submitted"
"361608","2025-06-03T19:00Z","West Bridger","1319","1000-Hour","Dead","","Moisture Probe",19.7667,"Submitted"
"361007","2025-05-30T22:00Z","KNF Little Mountain","663","1000-Hour","Dead","","Gravimetric",14.0675,"Submitted"
"360049","2025-05-20T07:00Z","CNF Scout Camp","240","1000-Hour","Dead","","",5.81667,"Submitted"
"360031","2025-05-22T16:00Z","Raspberry","972","1000-Hour","Dead","","",31.1167,"Submitted"
"360041","2025-05-21T19:00Z","Sanborn","1035","1000-Hour","Dead","","",15.3433,"Submitted"
"361595","2025-06-03T16:00Z","McCook","758","1000-Hour","Dead","","",5.77,"Submitted"
"361053","2025-05-28T15:00Z","Hardscrabble","540","1000-Hour","Dead","","",7.77,"Submitted"
"360655","2025-05-27T18:00Z","First Butte","448","1000-Hour","Dead","","",15.44,"Submitted"
"360705","2025-05-27T20:00Z","Deer Creek #3","1451","1000-Hour","Dead","Old","",14.34,"Submitted"
"362322","2025-06-08T19:00Z","Brookbank East","1768","1000-Hour","Dead","Middle","",12.5467,"Submitted"
"360020","2025-05-21T17:00Z","Davewood","359","1000-Hour","Dead","","",15.9767,"Submitted"
"361054","2025-06-01T22:00Z","KNF 223-239","654","1000-Hour","Dead","","Gravimetric",6.11,"Submitted"
"361051","2025-05-30T21:00Z","Dragon Road","387","1000-Hour","Dead","","",7.82,"Submitted"
"361042","2025-05-30T18:00Z","Soda Creek","1138","1000-Hour","Dead","","",18.42,"Submitted"
"359062","2025-05-19T19:00Z","Promontory","1769","1000-Hour","Dead","Middle","",17.21,"Submitted"
"358932","2025-05-15T20:00Z","Lakeshore","685","1000-Hour","Dead","","",10.0,"Submitted"
"358935","2025-05-15T20:00Z","Sugarloaf (SHF)","1193","1000-Hour","Dead","","",18.0,"Submitted"
"359655","2025-05-22T19:00Z","Desert Mountain","378","1000-Hour","Dead","","Gravimetric",43.0,"Submitted"
"359657","2025-05-22T18:00Z","Emery Creek","421","1000-Hour","Dead","","Gravimetric",37.0,"Submitted"
"359862","2025-05-19T21:00Z","CNF Cave Creek","227","1000-Hour","Dead","Lower","Gravimetric",5.07,"Submitted"
"359960","2025-05-23T18:00Z","Blanco","100","1000-Hour","Dead","","",32.0,"Submitted"
"359961","2025-05-21T22:00Z","Mt Elizabeth RAWS","812","1000-Hour","Dead","","Gravimetric",70.6967,"Submitted"
"362277","2025-06-02T06:00Z","Rocky Pitch","1008","1000-Hour","Dead","","",6.0,"Submitted"
"359871","2025-05-21T21:00Z","CNF Rucker","239","1000-Hour","Dead","Middle","Gravimetric",6.63,"Submitted"
"359953","2025-05-22T18:00Z","SNF Watershed","1131","1000-Hour","Dead","","",20.0,"Submitted"
"359383","2025-05-21T19:00Z","D4 - Galena","1416","1000-Hour","Dead","","Gravimetric",24.17,"Submitted"
"361562","2025-05-28T18:00Z","SNF French Mesa","1125","1000-Hour","Dead","","",10.61,"Submitted"
"361034","2025-05-30T21:00Z","Lujan","741","1000-Hour","Dead","","",9.28333,"Submitted"
"359951","2025-05-19T22:00Z","Boulder East","2131","1000-Hour","Dead","","",12.23,"Submitted"
"362281","2025-06-02T20:00Z","Kannah Creek","634","1000-Hour","Dead","","",7.0,"Submitted"
"361570","2025-06-02T17:00Z","Pine Summit","919","1000-Hour","Dead","Middle","Gravimetric",11.71,"Submitted"
"359948","2025-05-21T18:00Z","Heil Ranch","2065","1000-Hour","Dead","","",10.0767,"Submitted"
"359946","2025-05-19T20:00Z","BOULDER QD1","2199","1000-Hour","Dead","","",10.6433,"Submitted"
"360691","2025-05-27T19:00Z","Deer Creek #2","1450","1000-Hour","Dead","Old","",19.57,"Submitted"
"362290","2025-06-04T06:00Z","D6 - Bear Creek","1422","1000-Hour","Dead","","",16.27,"Submitted"
"359400","2025-05-22T06:00Z","Joes valley","627","1000-Hour","Dead","","",46.97,"Submitted"
"360490","2025-05-28T22:00Z","CIF Red Canyon","211","1000-Hour","Dead","","",10.0,"Submitted"
"361567","2025-06-02T19:00Z","Vine Creek","1289","1000-Hour","Dead","","Gravimetric",10.12,"Submitted"
"361953","2025-06-04T16:00Z","Davewood","359","1000-Hour","Dead","","",23.13,"Submitted"
"361945","2025-06-05T18:00Z","Fog 3","456","1000-Hour","Dead","","",9.0,"Submitted"
"361939","2025-06-04T19:00Z","Deer Creek #1","1449","1000-Hour","Dead","Old","",11.22,"Submitted"
"362155","2025-06-02T18:00Z","BOULDER QD1","2199","1000-Hour","Dead","","",13.81,"Submitted"
"362160","2025-06-05T22:00Z","Pass Creek Pass","893","1000-Hour","Dead","","Gravimetric",16.06,"Submitted"
"362085","2025-06-05T18:00Z","LNF Capitan-Read Mesa","2395","1000-Hour","Dead","","",12.07,"Submitted"
"361918","2025-06-04T06:00Z","Sanborn","1035","1000-Hour","Dead","","",12.73,"Submitted"
"361887","2025-06-04T19:00Z","Emmett North Zone","422","1000-Hour","Dead","","Gravimetric",13.0,"Submitted"
"362071","2025-06-04T21:00Z","Sugarloaf","1191","1000-Hour","Dead","","",18.882,"Submitted"
"362074","2025-06-04T19:00Z","Pickle Gulch","911","1000-Hour","Dead","","",29.598,"Submitted"
"362064","2025-05-28T19:00Z","Blewett","102","1000-Hour","Dead","","",16.0,"Submitted"
"361944","2025-05-22T21:00Z","Big Bill","1500","1000-Hour","Dead","","Gravimetric",19.88,"Submitted"
"362063","2025-05-14T19:00Z","Blewett","102","1000-Hour","Dead","","",13.0,"Submitted"
"362038","2025-05-28T19:00Z","Hay Canyon","546","1000-Hour","Dead","","",10.0,"Submitted"
"362050","2025-06-02T18:00Z","Spear Hunter","1158","1000-Hour","Dead","","",5.0,"Submitted"
"361960","2025-06-01T20:00Z","Black Canyon","91","1000-Hour","Dead","","",7.36333,"Submitted"
"361909","2025-06-05T18:00Z","Fog Mountain #1","457","1000-Hour","Dead","","",11.0,"Submitted"
"361954","2025-06-01T16:00Z","Stevens Gulch","1178","1000-Hour","Dead","","",5.16667,"Submitted"
"361886","2025-05-22T17:00Z","Emmett North Zone","422","1000-Hour","Dead","","Gravimetric",30.2,"Submitted"
"362149","2025-06-04T20:00Z","Deer Creek #3","1451","1000-Hour","Dead","Old","",17.26,"Submitted"
"362142","2025-06-04T20:00Z","Deer Creek #2","1450","1000-Hour","Dead","Old","",16.68,"Submitted"
"362134","2025-06-05T19:00Z","GNF Silver Creek Divide","2198","1000-Hour","Dead","","Gravimetric",16.0,"Submitted"
"361925","2025-06-04T22:00Z","Yellow John","1354","1000-Hour","Dead","","",14.0,"Submitted"
"361899","2025-06-02T21:00Z","Rye Grass","1025","1000-Hour","Dead","","",5.735,"Submitted"
"362127","2025-06-05T19:00Z","GNF Pueblo Park","2197","1000-Hour","Dead","","Gravimetric",8.0,"Submitted"
"362122","2025-06-04T19:00Z","Diamond","380","1000-Hour","Dead","","",6.49,"Submitted"
"362118","2025-05-31T18:00Z","West Elk Creek","1320","1000-Hour","Dead","","",14.0,"Submitted"
"361904","2025-06-02T21:00Z","Calico","179","1000-Hour","Dead","","",6.72,"Submitted"
"361920","2025-05-22T21:00Z","Cedar Chipmunk","1501","1000-Hour","Dead","","Gravimetric",19.88,"Submitted"
"362117","2025-05-31T18:00Z","Garfield County Airport","479","1000-Hour","Dead","","",5.0,"Submitted"
"362096","2025-05-28T19:00Z","Natapoc","826","1000-Hour","Dead","","",13.0,"Submitted"
"362105","2025-05-28T19:00Z","Pole Ridge","939","1000-Hour","Dead","","",19.0,"Submitted"
"362104","2025-05-14T19:00Z","Pole Ridge","939","1000-Hour","Dead","","",15.0,"Submitted"
"361919","2025-06-05T18:00Z","Fog Mtn 2","458","1000-Hour","Dead","","",13.0,"Submitted"
"362080","2025-06-05T21:00Z","LNF Smokey Bear","714","1000-Hour","Dead","","",9.14,"Submitted"
"362179","2025-06-03T21:00Z","CIF Red Canyon","211","1000-Hour","Dead","","",12.0,"Submitted"
"362028","2025-06-03T21:00Z","Ninemile C2","844","1000-Hour","Dead","","",12.92,"Submitted"
"362017","2025-05-14T19:00Z","Hay Canyon","546","1000-Hour","Dead","","",10.0,"Submitted"
"362016","2025-06-03T21:00Z","Ninemile C1","843","1000-Hour","Dead","","",11.72,"Submitted"
"362173","2025-06-06T22:00Z","Roberts Butte","1003","1000-Hour","Dead","","",13.89,"Submitted"
"362165","2025-06-03T06:00Z","ELko","416","1000-Hour","Dead","","",9.12,"Submitted"
"362195","2025-06-02T20:00Z","Cascade North Zone","191","1000-Hour","Dead","","",25.0,"Submitted"
"362035","2025-06-03T21:00Z","Ninemile C3","845","1000-Hour","Dead","","",11.19,"Submitted"
"362163","2025-06-02T22:00Z","Boulder East","2131","1000-Hour","Dead","","",15.8533,"Submitted"
"362161","2025-06-02T21:00Z","Heil Ranch","2065","1000-Hour","Dead","","",15.67,"Submitted"
"362178","2025-06-03T21:00Z","CIF Red Canyon","211","100-Hour","Dead","","",16.0,"Submitted"
"362034","2025-06-03T21:00Z","Ninemile C3","845","100-Hour","Dead","","",8.28,"Submitted"
"362015","2025-06-03T21:00Z","Ninemile C1","843","100-Hour","Dead","","",8.38,"Submitted"
"362025","2025-06-03T21:00Z","Ninemile C2","844","100-Hour","Dead","","",9.52,"Submitted"
"362172","2025-06-06T22:00Z","Roberts Butte","1003","100-Hour","Dead","","",10.54,"Submitted"
"362194","2025-06-02T20:00Z","Cascade North Zone","191","100-Hour","Dead","","Moisture Probe",22.0,"Submitted"
"359629","2025-05-22T18:00Z","McCook","758","100-Hour","Dead","","",7.49333,"Submitted"
"358558","2025-05-15T16:00Z","D02_Browns_Creek","315","100-Hour","Dead","","",8.0,"Submitted"
"360489","2025-05-28T22:00Z","CIF Red Canyon","211","100-Hour","Dead","","",8.0,"Submitted"
"360986","2025-05-30T18:00Z","Lady Bug North","1426","100-Hour","Dead","Upper","Gravimetric",2.17,"Submitted"
"361147","2025-05-29T06:00Z","D02_Browns_Creek","315","100-Hour","Dead","","",8.0,"Submitted"
"361750","2025-06-02T22:00Z","Blatchley","101","100-Hour","Dead","","",49.04,"Submitted"
"359199","2025-05-19T18:00Z","Hartman","1446","100-Hour","Dead","","",7.83,"Submitted"
"359639","2025-05-22T19:00Z","Lady Bug North","1426","100-Hour","Dead","Upper","Gravimetric",1.89,"Submitted"
"362239","2025-06-04T20:00Z","ID-STF Oregon Gulch","604","100-Hour","Dead","","",9.0,"Submitted"
"359417","2025-05-21T20:00Z","CIF Water Canyon","2032","100-Hour","Dead","","Gravimetric",5.16,"Submitted"
"358823","2025-05-12T18:00Z","SNF La Cueva","1128","100-Hour","Dead","","",15.46,"Submitted"
"358173","2025-05-14T19:00Z","KNF South","665","100-Hour","Dead","","",11.3933,"Submitted"
"361124","2025-05-29T06:00Z","D02_Castle_Rock","316","100-Hour","Dead","","",8.0,"Submitted"
"361527","2025-05-19T06:00Z","D9 Mt. Herman","352","100-Hour","Dead","","",8.0,"Submitted"
"361433","2025-06-02T22:00Z","Bunkhouse  Little Rock Creek RAWS","1435","100-Hour","Dead","","",8.855,"Submitted"
"361401","2025-06-02T09:00Z","Sugarloaf","1505","100-Hour","Dead","","",20.74,"Submitted"
"358887","2025-05-13T18:00Z","Adams","16","100-Hour","Dead","","",20.0,"Submitted"
"361631","2025-06-03T18:00Z","Lovell Canyon","734","100-Hour","Dead","","",6.958,"Submitted"
"358146","2025-05-13T17:00Z","D01_Lodgepole_Flats","313","100-Hour","Dead","","",12.0,"Submitted"
"361432","2025-05-30T22:00Z","Longmire Campground","1444","100-Hour","Dead","Old","Moisture Probe",19.7,"Submitted"
"359795","2025-05-20T22:00Z","CIF Sulphur-Cienega","212","100-Hour","Dead","","",12.2,"Submitted"
"358159","2025-05-13T18:00Z","D02_Red_Deer","319","100-Hour","Dead","","",10.0,"Submitted"
"361678","2025-06-02T20:00Z","N. Yuba Brandy City","131","100-Hour","Dead","","Gravimetric",6.18,"Submitted"
"360841","2025-05-28T06:00Z","ID-STF Howell Canyon","603","100-Hour","Dead","","",30.0,"Submitted"
"360404","2025-05-26T18:00Z","SNF La Cueva","1128","100-Hour","Dead","","",9.83,"Submitted"
"358362","2025-05-13T06:00Z","Yellow John","1354","100-Hour","Dead","","",8.0,"Submitted"
"360818","2025-05-12T22:00Z","GNF Silver Creek Divide","2198","100-Hour","Dead","","Gravimetric",15.0,"Submitted"
"360712","2025-05-29T18:00Z","KNF South","665","100-Hour","Dead","","",5.68333,"Submitted"
"361689","2025-06-03T19:00Z","Sula  RAWS","1428","100-Hour","Dead","","",10.5867,"Submitted"
"361236","2025-05-30T18:00Z","SNF Watershed","1131","100-Hour","Dead","","",8.0,"Submitted"
"358637","2025-05-15T18:00Z","CIF Water Canyon","2032","100-Hour","Dead","","Gravimetric",7.35667,"Submitted"
"361573","2025-06-02T06:00Z","Pine Summit","919","100-Hour","Dead","","Gravimetric",11.21,"Submitted"
"359185","2025-05-16T18:00Z","Blanco","100","100-Hour","Dead","","",11.0,"Submitted"
"360544","2025-05-28T06:00Z","Enterprise","426","100-Hour","Dead","","",12.7,"Submitted"
"361291","2025-05-29T18:00Z","Blanco","100","100-Hour","Dead","","",15.0,"Submitted"
"359177","2025-05-17T18:00Z","SNF Watershed","1131","100-Hour","Dead","","",20.0,"Submitted"
"361133","2025-05-29T06:00Z","D02_Red_Deer","319","100-Hour","Dead","","",9.0,"Submitted"
"358838","2025-05-12T18:00Z","Hartman","1446","100-Hour","Dead","","",12.38,"Submitted"
"360836","2025-05-22T18:00Z","GNF Pueblo Park","2197","100-Hour","Dead","","Gravimetric",3.0,"Submitted"
"360904","2025-05-27T18:00Z","SNF Joaquin","1127","100-Hour","Dead","","",16.73,"Submitted"
"360527","2025-05-28T23:00Z","KNF Jacob Lake","661","100-Hour","Dead","","Gravimetric",11.7925,"Submitted"
"360548","2025-05-28T06:00Z","Oak Grove Road","865","100-Hour","Dead","New","Gravimetric",8.4,"Submitted"
"362249","2025-06-02T20:00Z","ID-STF Fleck Summit","602","100-Hour","Dead","","",12.0,"Submitted"
"358153","2025-05-13T15:00Z","D02_Castle_Rock","316","100-Hour","Dead","","",12.0,"Submitted"
"361596","2025-06-03T16:00Z","McCook","758","100-Hour","Dead","","",6.95333,"Submitted"
"361602","2025-05-27T18:00Z","Bearlodge","71","100-Hour","Dead","","",31.0,"Submitted"
"359959","2025-05-23T18:00Z","Blanco","100","100-Hour","Dead","","",7.0,"Submitted"
"360852","2025-05-28T06:00Z","ID-STF Bostetter","600","100-Hour","Dead","","",18.0,"Submitted"
"360947","2025-05-29T16:00Z","Lost Lake","1481","100-Hour","Dead","New","Gravimetric",16.06,"Submitted"
"360452","2025-05-27T20:00Z","CIF David Canyon","208","100-Hour","Dead","","",16.71,"Submitted"
"359226","2025-05-20T18:00Z","SNF Cordovas","1123","100-Hour","Dead","","",10.16,"Submitted"
"362327","2025-06-09T20:00Z","KNF South","665","100-Hour","Dead","","",11.5367,"Submitted"
"358792","2025-05-15T20:00Z","LNF Smokey Bear","714","100-Hour","Dead","","",6.63,"Submitted"
"358472","2025-05-13T22:00Z","CIF David Canyon","208","100-Hour","Dead","","",51.23,"Submitted"
"360223","2025-05-26T19:00Z","Brookbank East","1768","100-Hour","Dead","Middle","",4.34667,"Submitted"
"360846","2025-05-28T06:00Z","ID-STF Rockcreek","605","100-Hour","Dead","","",13.0,"Submitted"
"358627","2025-05-15T17:00Z","CIF Sargent Canyon","2034","100-Hour","Dead","","Gravimetric",6.745,"Submitted"
"359312","2025-05-20T16:00Z","Diamond","380","100-Hour","Dead","","",12.6733,"Submitted"
"360067","2025-05-13T06:00Z","Black Cedar","92","100-Hour","Dead","","",11.0,"Submitted"
"360517","2025-05-16T23:00Z","KNF 223-239","654","100-Hour","Dead","","Gravimetric",11.2975,"Submitted"
"361794","2025-06-04T19:00Z","Gold Hill","506","100-Hour","Dead","","",6.9,"Submitted"
"362289","2025-06-04T06:00Z","D6 - Bear Creek","1422","100-Hour","Dead","","",16.29,"Submitted"
"359554","2025-05-21T06:00Z","Middle Mountain","1103","100-Hour","Dead","","",9.0,"Submitted"
"359562","2025-05-21T06:00Z","Log Chute","1429","100-Hour","Dead","","",8.0,"Submitted"
"361726","2025-05-28T18:00Z","Smith Creek","1113","100-Hour","Dead","","",8.3,"Submitted"
"362321","2025-06-08T19:00Z","Brookbank East","1768","100-Hour","Dead","Middle","",4.06333,"Submitted"
"361744","2025-06-02T07:00Z","CNF Bog Springs","226","100-Hour","Dead","","",16.27,"Submitted"
"361656","2025-06-03T20:00Z","Toketee","1506","100-Hour","Dead","","Gravimetric",8.255,"Submitted"
"357959","2025-05-12T19:00Z","KNF Eagle 5","659","100-Hour","Dead","","",11.98,"Submitted"
"360469","2025-05-16T23:00Z","KNF Little Mountain","663","100-Hour","Dead","","Gravimetric",16.5875,"Submitted"
"358739","2025-05-16T22:00Z","Brown Creek","1934","100-Hour","Dead","","",9.005,"Submitted"
"359869","2025-05-21T21:00Z","CNF Rucker","239","100-Hour","Dead","Middle","Gravimetric",4.5,"Submitted"
"360896","2025-05-27T18:00Z","SNF Banco Bonito","1121","100-Hour","Dead","","",8.39,"Submitted"
"361732","2025-06-02T07:00Z","CNF Mt. Hopkins","234","100-Hour","Dead","","",12.05,"Submitted"
"358052","2025-05-13T23:00Z","KNF Jacob Lake","661","100-Hour","Dead","","Gravimetric",11.5425,"Submitted"
"361212","2025-05-28T19:00Z","Fifth Creek Pass","1498","100-Hour","Dead","","",14.86,"Submitted"
"361756","2025-06-03T07:00Z","CNF Alamo Canyon","225","100-Hour","Dead","","",10.39,"Submitted"
"358783","2025-05-14T19:00Z","SNF Banco Bonito","1121","100-Hour","Dead","","",18.12,"Submitted"
"361645","2025-06-03T19:00Z","Grandad","1504","100-Hour","Dead","","Gravimetric",32.54,"Submitted"
"361451","2025-06-03T14:00Z","GCP Walhalla","488","100-Hour","Dead","","Gravimetric",11.39,"Submitted"
"361328","2025-05-29T18:00Z","SNF Cordovas","1123","100-Hour","Dead","","",6.51,"Submitted"
"360079","2025-05-20T22:00Z","CIF Red Canyon","211","100-Hour","Dead","","",7.72,"Submitted"
"361052","2025-06-01T22:00Z","KNF 223-239","654","100-Hour","Dead","","Gravimetric",6.86,"Submitted"
"358779","2025-05-14T18:00Z","SNF Joaquin","1127","100-Hour","Dead","","",14.26,"Submitted"
"361444","2025-06-03T14:00Z","GCP DevArea","481","100-Hour","Dead","","Gravimetric",6.7275,"Submitted"
"360416","2025-05-26T18:00Z","Hartman","1446","100-Hour","Dead","","",12.06,"Submitted"
"360675","2025-05-27T18:00Z","Deer Creek #1","1449","100-Hour","Dead","Old","",14.06,"Submitted"
"361859","2025-06-04T16:00Z","GNF Bar Six","2099","100-Hour","Dead","","Gravimetric",10.0,"Submitted"
"362234","2025-06-05T20:00Z","ID-STF Stanley","609","100-Hour","Dead","","",10.0,"Submitted"
"360483","2025-05-27T06:00Z","Tule Valley","1275","100-Hour","Dead","","",11.0,"Submitted"
"361512","2025-06-02T06:00Z","D9 Trout Creek","355","100-Hour","Dead","","",15.0,"Submitted"
"359061","2025-05-19T19:00Z","Promontory","1769","100-Hour","Dead","Middle","",5.80667,"Submitted"
"361584","2025-06-02T18:00Z","SNF La Cueva","1128","100-Hour","Dead","","",9.23,"Submitted"
"360495","2025-05-27T06:00Z","Mud Springs","820","100-Hour","Dead","","",10.0,"Submitted"
"358583","2025-05-15T14:00Z","D02_Kerr_Gulch","317","100-Hour","Dead","","",11.0,"Submitted"
"358749","2025-05-16T00:00Z","GCP Walhalla","488","100-Hour","Dead","","Gravimetric",9.8025,"Submitted"
"359861","2025-05-19T21:00Z","CNF Cave Creek","227","100-Hour","Dead","Lower","Gravimetric",4.17,"Submitted"
"360903","2025-05-27T21:00Z","GNF Lincoln Canyon","502","100-Hour","Dead","","Gravimetric",3.77,"Submitted"
"357946","2025-05-12T06:00Z","Enterprise","426","100-Hour","Dead","","",14.4,"Submitted"
"361714","2025-05-28T19:00Z","Sawmill Saddle","1046","100-Hour","Dead","","",12.33,"Submitted"
"361343","2025-05-29T22:00Z","CIF Gallinas","209","100-Hour","Dead","","",8.0,"Submitted"
"361418","2025-05-30T18:00Z","Ohanapecosh","1443","100-Hour","Dead","Old","Moisture Probe",19.1,"Submitted"
"361506","2025-05-19T06:00Z","D9 Trout Creek","355","100-Hour","Dead","","",9.0,"Submitted"
"361204","2025-05-29T06:00Z","D02_Ohaver_Lake","318","100-Hour","Dead","","",7.0,"Submitted"
"358743","2025-05-15T23:00Z","GCP DevArea","481","100-Hour","Dead","","Gravimetric",9.0875,"Submitted"
"360718","2025-05-26T22:00Z","Porter Springs","1933","100-Hour","Dead","","",6.60667,"Submitted"
"361752","2025-06-03T07:00Z","CNF Gardner Canyon","230","100-Hour","Dead","","",9.5,"Submitted"
"360466","2025-05-27T19:00Z","Nipple Butte","2494","100-Hour","Dead","","",18.07,"Submitted"
"358282","2025-05-12T06:00Z","ID-STF Rockcreek","605","100-Hour","Dead","","",33.0,"Submitted"
