stationId,stationName,observationTime,NFDRType,fuelModelType,oneHR_TL_FuelMoisture,tenHR_TL_FuelMoisture,hundredHR_TL_FuelMoisture,thousandHR_TL_FuelMoisture,kbdi,gsi,woodyLFI_fuelMoisture,herbaceousLFI_fuelMoisture,ignitionComponent,energyReleaseComponent,spreadComponent,burningIndex
45009,BRECKENRIDGE,2025-06-08,O,W,5.29,5.42,10.33,12.02,54,0.94,183.67,224.34,8.08,2.61,3.24,6.87
45009,BRECKENRIDGE,2025-06-08,O,X,5.29,5.42,10.33,12.02,54,0.94,183.67,224.34,14.43,35.35,15.76,49.61
45009,BRECKENRIDGE,2025-06-08,O,Y,5.29,5.42,10.33,12.02,54,0.94,183.67,224.34,47.97,47.54,4.76,35.83
45009,BRECKENRIDGE,2025-06-08,O,Z,5.29,5.42,10.33,12.02,54,0.94,183.67,224.34,37.13,96.63,15.98,84.89
45023,BIRD SPRINGS PASS,2025-06-08,O,V,3.00,5.83,9.78,11.03,305,0.00,60.00,30.00,71.03,9.93,182.30,69.77
45023,BIRD SPRINGS PASS,2025-06-08,O,W,3.00,5.83,9.78,11.03,305,0.00,60.00,30.00,55.09,11.88,75.65,55.27
45023,BIRD SPRINGS PASS,2025-06-08,O,X,3.00,5.83,9.78,11.03,305,0.00,60.00,30.00,71.83,95.88,219.00,252.17
45023,BIRD SPRINGS PASS,2025-06-08,O,Y,3.00,5.83,9.78,11.03,305,0.00,60.00,30.00,70.48,52.74,6.30,41.73
45023,BIRD SPRINGS PASS,2025-06-08,O,Z,3.00,5.83,9.78,11.03,305,0.00,60.00,30.00,71.07,106.97,30.73,115.91
45102,BIG PINE FLAT,2025-06-08,O,V,4.06,5.54,11.68,13.82,216,0.93,86.47,86.47,8.14,0.39,1.69,2.48
45102,BIG PINE FLAT,2025-06-08,O,W,4.06,5.54,11.68,13.82,216,0.93,86.47,86.47,21.55,5.69,6.91,16.29
45102,BIG PINE FLAT,2025-06-08,O,X,4.06,5.54,11.68,13.82,216,0.93,86.47,86.47,33.02,70.19,26.84,96.59
45102,BIG PINE FLAT,2025-06-08,O,Y,4.06,5.54,11.68,13.82,216,0.93,86.47,86.47,51.73,44.94,3.17,29.36
45102,BIG PINE FLAT,2025-06-08,O,Z,4.06,5.54,11.68,13.82,216,0.93,86.47,86.47,41.93,101.59,7.90,65.16
45125,BURNS CANYON,2025-06-08,O,V,2.47,4.20,8.18,9.44,82,0.82,150.21,30.00,80.70,5.59,114.49,57.61
45125,BURNS CANYON,2025-06-08,O,W,2.47,4.20,8.18,9.44,82,0.82,150.21,30.00,52.95,7.10,27.91,33.57
45125,BURNS CANYON,2025-06-08,O,X,2.47,4.20,8.18,9.44,82,0.82,150.21,30.00,70.87,66.92,84.09,157.82
45125,BURNS CANYON,2025-06-08,O,Y,2.47,4.20,8.18,9.44,82,0.82,150.21,30.00,84.13,61.01,8.72,54.01
45125,BURNS CANYON,2025-06-08,O,Z,2.47,4.20,8.18,9.44,82,0.82,150.21,30.00,84.13,122.05,31.21,133.41
45134,APPLE VALLEY 2,2025-06-08,O,V,2.30,4.75,9.06,10.40,165,0.70,117.38,115.68,72.28,6.07,70.88,48.99
45134,APPLE VALLEY 2,2025-06-08,O,W,2.30,4.75,9.06,10.40,165,0.70,117.38,115.68,61.38,10.20,29.35,41.46
45134,APPLE VALLEY 2,2025-06-08,O,X,2.30,4.75,9.06,10.40,165,0.70,117.38,115.68,82.59,82.67,89.13,180.95
45134,APPLE VALLEY 2,2025-06-08,O,Y,2.30,4.75,9.06,10.40,165,0.70,117.38,115.68,89.98,58.53,6.58,46.51
45134,APPLE VALLEY 2,2025-06-08,O,Z,2.30,4.75,9.06,10.40,165,0.70,117.38,115.68,89.98,121.38,28.94,128.64
45401,BIG PINES,2025-06-08,O,V,4.60,5.20,10.04,11.13,148,0.91,176.08,30.00,31.31,3.01,34.61,24.59
45401,BIG PINES,2025-06-08,O,W,4.60,5.20,10.04,11.13,148,0.91,176.08,30.00,15.64,3.49,4.72,10.88
45401,BIG PINES,2025-06-08,O,X,4.60,5.20,10.04,11.13,148,0.91,176.08,30.00,33.94,46.70,36.74,91.77
45401,BIG PINES,2025-06-08,O,Y,4.60,5.20,10.04,11.13,148,0.91,176.08,30.00,58.40,52.57,7.81,47.83
45401,BIG PINES,2025-06-08,O,Z,4.60,5.20,10.04,11.13,148,0.91,176.08,30.00,55.28,107.21,17.57,96.38
45438,ACTON,2025-06-08,O,V,4.61,6.84,12.71,15.37,641,0.00,60.00,30.00,60.18,7.75,113.26,66.09
45438,ACTON,2025-06-08,O,W,4.61,6.84,12.71,15.37,641,0.00,60.00,30.00,47.70,9.88,40.86,47.21
45438,ACTON,2025-06-08,O,X,4.61,6.84,12.71,15.37,641,0.00,60.00,30.00,61.51,86.87,117.25,209.04
45438,ACTON,2025-06-08,O,Y,4.61,6.84,12.71,15.37,641,0.00,60.00,30.00,56.60,36.53,4.43,31.16
45438,ACTON,2025-06-08,O,Z,4.61,6.84,12.71,15.37,641,0.00,60.00,30.00,59.01,82.63,18.80,88.32
45442,BEVERLY HILLS,2025-06-08,O,V,10.21,13.20,16.91,19.29,305,0.00,60.00,30.00,13.77,2.67,46.61,27.67
45442,BEVERLY HILLS,2025-06-08,O,W,10.21,13.20,16.91,19.29,305,0.00,60.00,30.00,11.86,3.34,19.84,20.72
45442,BEVERLY HILLS,2025-06-08,O,X,10.21,13.20,16.91,19.29,305,0.00,60.00,30.00,16.03,57.10,68.68,127.99
45442,BEVERLY HILLS,2025-06-08,O,Y,10.21,13.20,16.91,19.29,305,0.00,60.00,30.00,14.14,19.90,2.28,17.36
45442,BEVERLY HILLS,2025-06-08,O,Z,10.21,13.20,16.91,19.29,305,0.00,60.00,30.00,13.95,44.55,8.63,45.96
45509,ALISO LAGUNA,2025-06-08,O,V,14.76,12.35,18.70,21.04,149,1.00,200.00,250.00,0.09,0.00,0.02,0.02
45509,ALISO LAGUNA,2025-06-08,O,W,14.76,12.35,18.70,21.04,149,1.00,200.00,250.00,0.25,0.20,0.08,0.44
45509,ALISO LAGUNA,2025-06-08,O,X,14.76,12.35,18.70,21.04,149,1.00,200.00,250.00,2.62,14.61,14.87,35.03
45509,ALISO LAGUNA,2025-06-08,O,Y,14.76,12.35,18.70,21.04,149,1.00,200.00,250.00,6.47,15.54,4.11,20.34
45509,ALISO LAGUNA,2025-06-08,O,Z,14.76,12.35,18.70,21.04,149,1.00,200.00,250.00,6.16,37.14,14.57,54.37
45601,BANNING,2025-06-08,O,V,6.46,5.76,12.41,15.13,124,0.46,92.40,80.91,41.83,4.63,111.55,51.00
45601,BANNING,2025-06-08,O,W,6.46,5.76,12.41,15.13,124,0.46,92.40,80.91,31.96,7.99,37.12,39.84
45601,BANNING,2025-06-08,O,X,6.46,5.76,12.41,15.13,124,0.46,92.40,80.91,42.01,74.85,107.08,182.50
45601,BANNING,2025-06-08,O,Y,6.46,5.76,12.41,15.13,124,0.46,92.40,80.91,39.61,37.32,4.38,30.99
45601,BANNING,2025-06-08,O,Z,6.46,5.76,12.41,15.13,124,0.46,92.40,80.91,42.31,84.65,19.38,88.81
45616,ANZA,2025-06-08,O,V,4.91,5.22,12.04,15.45,157,0.93,178.65,30.00,35.03,2.02,46.52,22.79
45616,ANZA,2025-06-08,O,W,4.91,5.22,12.04,15.45,157,0.93,178.65,30.00,14.89,3.39,4.83,10.88
45616,ANZA,2025-06-08,O,X,4.91,5.22,12.04,15.45,157,0.93,178.65,30.00,31.04,44.93,35.16,88.29
45616,ANZA,2025-06-08,O,Y,4.91,5.22,12.04,15.45,157,0.93,178.65,30.00,51.85,38.42,4.55,32.35
45616,ANZA,2025-06-08,O,Z,4.91,5.22,12.04,15.45,157,0.93,178.65,30.00,50.31,91.14,16.88,88.02
45617,BEAUMONT,2025-06-08,O,V,6.03,6.50,13.47,16.41,205,0.00,60.00,30.00,38.44,6.14,88.29,49.90
45617,BEAUMONT,2025-06-08,O,W,6.03,6.50,13.47,16.41,205,0.00,60.00,30.00,31.68,8.97,33.81,40.03
45617,BEAUMONT,2025-06-08,O,X,6.03,6.50,13.47,16.41,205,0.00,60.00,30.00,41.64,82.30,97.17,184.00
45617,BEAUMONT,2025-06-08,O,Y,6.03,6.50,13.47,16.41,205,0.00,60.00,30.00,37.95,33.31,3.49,26.83
45617,BEAUMONT,2025-06-08,O,Z,6.03,6.50,13.47,16.41,205,0.00,60.00,30.00,38.26,78.43,14.39,76.04
45735,BELL CANYON,2025-06-08,O,V,10.42,9.76,16.58,19.59,102,0.99,196.23,244.46,1.11,0.03,0.31,0.36
45735,BELL CANYON,2025-06-08,O,W,10.42,9.76,16.58,19.59,102,0.99,196.23,244.46,4.30,0.90,2.70,4.52
45735,BELL CANYON,2025-06-08,O,X,10.42,9.76,16.58,19.59,102,0.99,196.23,244.46,8.11,21.44,16.33,44.56
45735,BELL CANYON,2025-06-08,O,Y,10.42,9.76,16.58,19.59,102,0.99,196.23,244.46,20.46,21.26,5.04,25.33
45735,BELL CANYON,2025-06-08,O,Z,10.42,9.76,16.58,19.59,102,0.99,196.23,244.46,19.92,50.86,18.01,68.73
45744,ALPINE,2025-06-08,O,V,7.67,6.47,12.73,15.92,79,0.92,178.78,216.66,3.93,0.24,1.33,1.78
45744,ALPINE,2025-06-08,O,W,7.67,6.47,12.73,15.92,79,0.92,178.78,216.66,8.37,2.17,3.93,7.74
45744,ALPINE,2025-06-08,O,X,7.67,6.47,12.73,15.92,79,0.92,178.78,216.66,14.00,31.21,18.45,54.96
45744,ALPINE,2025-06-08,O,Y,7.67,6.47,12.73,15.92,79,0.92,178.78,216.66,28.09,33.79,3.57,26.64
45744,ALPINE,2025-06-08,O,Z,7.67,6.47,12.73,15.92,79,0.92,178.78,216.66,33.05,76.30,18.79,83.40
50510,BUCKEYE,2025-06-08,O,V,11.34,10.24,15.15,18.09,7,0.99,198.36,247.42,0.51,0.02,0.11,0.19
50510,BUCKEYE,2025-06-08,O,W,11.34,10.24,15.15,18.09,7,0.99,198.36,247.42,2.51,0.83,1.56,3.40
50510,BUCKEYE,2025-06-08,O,X,11.34,10.24,15.15,18.09,7,0.99,198.36,247.42,4.81,20.44,9.59,34.12
50510,BUCKEYE,2025-06-08,O,Y,11.34,10.24,15.15,18.09,7,0.99,198.36,247.42,11.41,24.92,2.60,20.45
50510,BUCKEYE,2025-06-08,O,Z,11.34,10.24,15.15,18.09,7,0.99,198.36,247.42,11.70,55.53,10.37,55.94
52001,BAILEY,2025-06-08,O,V,10.78,7.24,12.47,16.58,7,0.96,192.06,237.53,1.17,0.10,0.54,0.80
52001,BAILEY,2025-06-08,O,W,10.78,7.24,12.47,16.58,7,0.96,192.06,237.53,2.85,1.35,1.80,4.41
52001,BAILEY,2025-06-08,O,X,10.78,7.24,12.47,16.58,7,0.96,192.06,237.53,5.21,23.97,10.10,37.28
52001,BAILEY,2025-06-08,O,Y,10.78,7.24,12.47,16.58,7,0.96,192.06,237.53,12.14,31.51,2.64,22.78
52001,BAILEY,2025-06-08,O,Z,10.78,7.24,12.47,16.58,7,0.96,192.06,237.53,12.44,69.95,10.53,62.09
52301,ARSENAL,2025-06-08,O,V,9.82,8.65,13.73,17.49,8,1.00,199.34,248.97,0.73,0.03,0.12,0.21
52301,ARSENAL,2025-06-08,O,W,9.82,8.65,13.73,17.49,8,1.00,199.34,248.97,3.68,1.20,1.74,4.22
52301,ARSENAL,2025-06-08,O,X,9.82,8.65,13.73,17.49,8,1.00,199.34,248.97,6.69,23.74,9.66,36.67
52301,ARSENAL,2025-06-08,O,Y,9.82,8.65,13.73,17.49,8,1.00,199.34,248.97,16.33,28.44,2.76,22.23
52301,ARSENAL,2025-06-08,O,Z,9.82,8.65,13.73,17.49,8,1.00,199.34,248.97,16.74,64.46,11.04,61.54
53806,BLACK CANYON,2025-06-08,O,V,5.21,5.87,13.36,17.35,3,0.92,183.35,223.84,4.17,0.28,0.69,1.41
53806,BLACK CANYON,2025-06-08,O,W,5.21,5.87,13.36,17.35,3,0.92,183.35,223.84,8.89,2.70,1.93,6.09
53806,BLACK CANYON,2025-06-08,O,X,5.21,5.87,13.36,17.35,3,0.92,183.35,223.84,15.62,35.62,9.99,44.10
53806,BLACK CANYON,2025-06-08,O,Y,5.21,5.87,13.36,17.35,3,0.92,183.35,223.84,39.47,32.16,3.07,24.08
53806,BLACK CANYON,2025-06-08,O,Z,5.21,5.87,13.36,17.35,3,0.92,183.35,223.84,38.98,79.76,11.36,66.73
53905,BEAR CREEK,2025-06-08,O,V,6.05,7.57,13.77,17.62,5,0.92,177.29,214.32,4.84,0.38,1.33,2.20
53905,BEAR CREEK,2025-06-08,O,W,6.05,7.57,13.77,17.62,5,0.92,177.29,214.32,9.91,2.39,3.63,7.77
53905,BEAR CREEK,2025-06-08,O,X,6.05,7.57,13.77,17.62,5,0.92,177.29,214.32,16.72,33.66,16.65,54.20
53905,BEAR CREEK,2025-06-08,O,Y,6.05,7.57,13.77,17.62,5,0.92,177.29,214.32,39.87,30.39,4.41,28.49
53905,BEAR CREEK,2025-06-08,O,Z,6.05,7.57,13.77,17.62,5,0.92,177.29,214.32,39.83,74.15,16.72,79.25
55305,BLUE PARK,2025-06-08,O,V,6.07,8.59,13.52,15.83,3,0.10,60.00,30.00,24.13,6.10,113.42,47.58
55305,BLUE PARK,2025-06-08,O,W,6.07,8.59,13.52,15.83,3,0.10,60.00,30.00,20.19,8.16,42.62,38.51
55305,BLUE PARK,2025-06-08,O,X,6.07,8.59,13.52,15.83,3,0.10,60.00,30.00,26.92,78.83,123.46,192.70
55305,BLUE PARK,2025-06-08,O,Y,6.07,8.59,13.52,15.83,3,0.10,60.00,30.00,27.67,33.82,3.93,28.17
55305,BLUE PARK,2025-06-08,O,Z,6.07,8.59,13.52,15.83,3,0.10,60.00,30.00,25.01,75.00,17.39,79.36
55504,ALAMOSA,2025-06-08,O,V,4.54,7.06,13.68,16.54,197,0.10,60.00,30.00,57.69,7.84,226.56,91.01
55504,ALAMOSA,2025-06-08,O,W,4.54,7.06,13.68,16.54,197,0.10,60.00,30.00,52.31,9.87,96.34,69.81
55504,ALAMOSA,2025-06-08,O,X,4.54,7.06,13.68,16.54,197,0.10,60.00,30.00,57.69,86.84,271.90,307.32
55504,ALAMOSA,2025-06-08,O,Y,4.54,7.06,13.68,16.54,197,0.10,60.00,30.00,57.35,33.43,8.94,41.42
55504,ALAMOSA,2025-06-08,O,Z,4.54,7.06,13.68,16.54,197,0.10,60.00,30.00,57.69,78.95,44.06,128.12
55601,BLACK MOUNTAIN,2025-06-08,O,V,6.32,6.93,13.16,17.28,6,0.73,145.31,164.06,10.04,1.16,6.76,7.61
55601,BLACK MOUNTAIN,2025-06-08,O,W,6.32,6.93,13.16,17.28,6,0.73,145.31,164.06,10.66,2.74,7.37,10.68
55601,BLACK MOUNTAIN,2025-06-08,O,X,6.32,6.93,13.16,17.28,6,0.73,145.31,164.06,22.50,41.48,39.49,84.79
55601,BLACK MOUNTAIN,2025-06-08,O,Y,6.32,6.93,13.16,17.28,6,0.73,145.31,164.06,32.72,30.22,4.39,28.41
55601,BLACK MOUNTAIN,2025-06-08,O,Z,6.32,6.93,13.16,17.28,6,0.73,145.31,164.06,33.56,72.35,20.05,84.22
55807,BIG BEAR PARK,2025-06-08,O,V,7.15,8.17,13.79,15.62,8,0.29,60.00,30.00,27.24,5.04,76.38,45.82
55807,BIG BEAR PARK,2025-06-08,O,W,7.15,8.17,13.79,15.62,8,0.29,60.00,30.00,22.42,7.61,29.70,36.22
55807,BIG BEAR PARK,2025-06-08,O,X,7.15,8.17,13.79,15.62,8,0.29,60.00,30.00,29.42,76.02,85.84,170.62
55807,BIG BEAR PARK,2025-06-08,O,Y,7.15,8.17,13.79,15.62,8,0.29,60.00,30.00,25.74,33.99,3.16,25.87
55807,BIG BEAR PARK,2025-06-08,O,Z,7.15,8.17,13.79,15.62,8,0.29,60.00,30.00,26.40,74.80,12.63,70.34
55905,BUCKLES,2025-06-08,O,V,5.17,7.53,11.72,15.20,11,0.97,191.53,236.70,3.20,0.15,0.42,0.84
55905,BUCKLES,2025-06-08,O,W,5.17,7.53,11.72,15.20,11,0.97,191.53,236.70,7.25,2.26,2.10,5.93
55905,BUCKLES,2025-06-08,O,X,5.17,7.53,11.72,15.20,11,0.97,191.53,236.70,13.21,33.70,11.17,44.74
55905,BUCKLES,2025-06-08,O,Y,5.17,7.53,11.72,15.20,11,0.97,191.53,236.70,40.28,37.50,3.76,29.22
55905,BUCKLES,2025-06-08,O,Z,5.17,7.53,11.72,15.20,11,0.97,191.53,236.70,34.80,84.49,13.25,75.32
56005,BIG HORN,2025-06-08,O,V,5.30,7.37,12.22,14.38,46,0.00,60.00,30.00,41.59,6.94,83.33,54.44
56005,BIG HORN,2025-06-08,O,W,5.30,7.37,12.22,14.38,46,0.00,60.00,30.00,33.75,9.16,31.50,39.64
56005,BIG HORN,2025-06-08,O,X,5.30,7.37,12.22,14.38,46,0.00,60.00,30.00,44.32,83.50,91.10,181.07
56005,BIG HORN,2025-06-08,O,Y,5.30,7.37,12.22,14.38,46,0.00,60.00,30.00,39.88,39.12,3.55,28.80
56005,BIG HORN,2025-06-08,O,Z,5.30,7.37,12.22,14.38,46,0.00,60.00,30.00,40.92,84.43,14.19,77.24
56203,BOSQUE,2025-06-08,O,V,5.32,7.32,12.93,17.30,62,0.40,79.92,61.30,32.39,5.47,76.17,41.17
56203,BOSQUE,2025-06-08,O,W,5.32,7.32,12.93,17.30,62,0.40,79.92,61.30,25.93,8.10,26.58,32.18
56203,BOSQUE,2025-06-08,O,X,5.32,7.32,12.93,17.30,62,0.40,79.92,61.30,34.64,75.60,77.26,154.66
56203,BOSQUE,2025-06-08,O,Y,5.32,7.32,12.93,17.30,62,0.40,79.92,61.30,37.69,29.97,3.42,25.14
56203,BOSQUE,2025-06-08,O,Z,5.32,7.32,12.93,17.30,62,0.40,79.92,61.30,36.32,74.02,14.08,72.38
80802,BLOXHAM,2025-06-08,O,V,9.70,11.56,17.03,17.88,636,0.37,74.61,52.96,9.71,2.99,15.32,17.49
80802,BLOXHAM,2025-06-08,O,W,9.70,11.56,17.03,17.88,636,0.37,74.61,52.96,9.26,3.96,8.01,14.76
80802,BLOXHAM,2025-06-08,O,X,9.70,11.56,17.03,17.88,636,0.37,74.61,52.96,12.70,59.49,25.27,87.10
80802,BLOXHAM,2025-06-08,O,Y,9.70,11.56,17.03,17.88,636,0.37,74.61,52.96,13.96,22.96,1.47,14.88
80802,BLOXHAM,2025-06-08,O,Z,9.70,11.56,17.03,17.88,636,0.37,74.61,52.96,11.55,51.04,3.82,32.92
85301,AVON PARK AF RANGE 1,2025-06-08,O,V,7.85,7.60,13.77,17.08,560,0.57,113.39,113.90,18.76,2.64,33.27,22.29
85301,AVON PARK AF RANGE 1,2025-06-08,O,W,7.85,7.60,13.77,17.08,560,0.57,113.39,113.90,14.22,3.52,9.70,15.26
85301,AVON PARK AF RANGE 1,2025-06-08,O,X,7.85,7.60,13.77,17.08,560,0.57,113.39,113.90,23.44,51.50,48.63,105.39
85301,AVON PARK AF RANGE 1,2025-06-08,O,Y,7.85,7.60,13.77,17.08,560,0.57,113.39,113.90,26.97,30.31,2.93,23.09
85301,AVON PARK AF RANGE 1,2025-06-08,O,Z,7.85,7.60,13.77,17.08,560,0.57,113.39,113.90,27.18,71.13,11.69,63.69
85801,BRIGHTON,2025-06-08,O,V,8.34,7.29,13.56,16.35,455,1.00,100.00,100.00,1.26,0.03,0.15,0.27
85801,BRIGHTON,2025-06-08,O,W,8.34,7.29,13.56,16.35,455,1.00,100.00,100.00,3.98,2.99,0.88,4.68
85801,BRIGHTON,2025-06-08,O,X,8.34,7.29,13.56,16.35,455,1.00,100.00,100.00,9.93,50.93,9.14,50.78
85801,BRIGHTON,2025-06-08,O,Y,8.34,7.29,13.56,16.35,455,1.00,100.00,100.00,18.19,36.54,1.48,18.80
85801,BRIGHTON,2025-06-08,O,Z,8.34,7.29,13.56,16.35,455,1.00,100.00,100.00,13.49,88.61,3.09,39.67
90201,ARMUCHEE,2025-06-08,O,V,10.83,10.21,16.71,17.96,190,1.00,200.00,250.00,0.70,0.02,0.13,0.19
90201,ARMUCHEE,2025-06-08,O,W,10.83,10.21,16.71,17.96,190,1.00,200.00,250.00,2.18,1.03,0.82,2.64
90201,ARMUCHEE,2025-06-08,O,X,10.83,10.21,16.71,17.96,190,1.00,200.00,250.00,4.01,22.31,5.53,25.20
90201,ARMUCHEE,2025-06-08,O,Y,10.83,10.21,16.71,17.96,190,1.00,200.00,250.00,12.69,23.77,2.10,17.48
90201,ARMUCHEE,2025-06-08,O,Z,10.83,10.21,16.71,17.96,190,1.00,200.00,250.00,10.25,55.18,5.83,40.47
90701,BRASSTOWN,2025-06-08,O,V,11.90,11.78,18.52,19.76,173,1.00,200.00,250.00,0.40,0.01,0.08,0.13
90701,BRASSTOWN,2025-06-08,O,W,11.90,11.78,18.52,19.76,173,1.00,200.00,250.00,1.52,0.56,0.62,1.62
90701,BRASSTOWN,2025-06-08,O,X,11.90,11.78,18.52,19.76,173,1.00,200.00,250.00,3.13,17.88,5.17,22.16
90701,BRASSTOWN,2025-06-08,O,Y,11.90,11.78,18.52,19.76,173,1.00,200.00,250.00,8.60,16.71,1.63,13.22
90701,BRASSTOWN,2025-06-08,O,Z,11.90,11.78,18.52,19.76,173,1.00,200.00,250.00,7.77,41.15,5.40,33.12
94301,BRENDER,2025-06-08,O,V,11.42,12.86,15.70,18.17,167,1.00,200.00,250.00,0.49,0.02,0.08,0.14
94301,BRENDER,2025-06-08,O,W,11.42,12.86,15.70,18.17,167,1.00,200.00,250.00,1.30,0.45,0.34,1.27
94301,BRENDER,2025-06-08,O,X,11.42,12.86,15.70,18.17,167,1.00,200.00,250.00,2.65,17.76,2.38,16.83
94301,BRENDER,2025-06-08,O,Y,11.42,12.86,15.70,18.17,167,1.00,200.00,250.00,8.81,20.33,1.26,13.23
94301,BRENDER,2025-06-08,O,Z,11.42,12.86,15.70,18.17,167,1.00,200.00,250.00,6.92,44.08,2.95,27.93
95501,AMERICUS/PLAINS,2025-06-08,O,V,10.16,11.84,14.75,16.83,241,1.00,200.00,250.00,0.72,0.02,0.10,0.19
95501,AMERICUS/PLAINS,2025-06-08,O,W,10.16,11.84,14.75,16.83,241,1.00,200.00,250.00,4.51,0.97,2.58,4.12
95501,AMERICUS/PLAINS,2025-06-08,O,X,10.16,11.84,14.75,16.83,241,1.00,200.00,250.00,7.77,22.49,17.10,42.76
95501,AMERICUS/PLAINS,2025-06-08,O,Y,10.16,11.84,14.75,16.83,241,1.00,200.00,250.00,18.19,22.70,4.02,22.61
95501,AMERICUS/PLAINS,2025-06-08,O,Z,10.16,11.84,14.75,16.83,241,1.00,200.00,250.00,19.21,51.98,18.59,64.44
95701,BYROMVILLE,2025-06-08,O,V,12.41,18.53,15.89,18.39,172,0.87,174.86,210.50,1.00,0.10,0.52,0.76
95701,BYROMVILLE,2025-06-08,O,W,12.41,18.53,15.89,18.39,172,0.87,174.86,210.50,1.31,0.00,0.58,0.00
95701,BYROMVILLE,2025-06-08,O,X,12.41,18.53,15.89,18.39,172,0.87,174.86,210.50,3.61,14.26,10.66,27.00
95701,BYROMVILLE,2025-06-08,O,Y,12.41,18.53,15.89,18.39,172,0.87,174.86,210.50,7.61,16.13,2.17,14.84
95701,BYROMVILLE,2025-06-08,O,Z,12.41,18.53,15.89,18.39,172,0.87,174.86,210.50,7.66,29.79,8.34,35.78
97701,BAXLEY,2025-06-08,O,V,8.78,8.96,14.51,17.17,441,1.00,200.00,250.00,0.99,0.03,0.11,0.22
97701,BAXLEY,2025-06-08,O,W,8.78,8.96,14.51,17.17,441,1.00,200.00,250.00,6.70,2.38,3.24,7.44
97701,BAXLEY,2025-06-08,O,X,8.78,8.96,14.51,17.17,441,1.00,200.00,250.00,10.45,32.10,13.45,46.99
97701,BAXLEY,2025-06-08,O,Y,8.78,8.96,14.51,17.17,441,1.00,200.00,250.00,24.70,32.87,3.41,25.86
97701,BAXLEY,2025-06-08,O,Z,8.78,8.96,14.51,17.17,441,1.00,200.00,250.00,26.12,79.03,14.92,75.58
98401,ADEL,2025-06-08,O,V,10.87,13.81,17.33,18.81,627,0.40,80.15,61.66,10.02,2.04,28.79,19.09
98401,ADEL,2025-06-08,O,W,10.87,13.81,17.33,18.81,627,0.40,80.15,61.66,7.89,1.85,10.24,11.66
98401,ADEL,2025-06-08,O,X,10.87,13.81,17.33,18.81,627,0.40,80.15,61.66,12.05,50.15,40.09,99.56
98401,ADEL,2025-06-08,O,Y,10.87,13.81,17.33,18.81,627,0.40,80.15,61.66,11.75,20.50,1.83,15.90
98401,ADEL,2025-06-08,O,Z,10.87,13.81,17.33,18.81,627,0.40,80.15,61.66,10.99,45.03,6.08,39.80
100101,BONNERS FERRY,2025-06-08,O,V,4.57,4.78,9.64,11.91,155,0.23,60.00,30.00,38.54,7.81,53.39,46.38
100101,BONNERS FERRY,2025-06-08,O,W,4.57,4.78,9.64,11.91,155,0.23,60.00,30.00,32.31,10.94,21.54,36.56
100101,BONNERS FERRY,2025-06-08,O,X,4.57,4.78,9.64,11.91,155,0.23,60.00,30.00,42.63,91.25,62.91,159.85
100101,BONNERS FERRY,2025-06-08,O,Y,4.57,4.78,9.64,11.91,155,0.23,60.00,30.00,43.47,49.99,2.91,29.74
100101,BONNERS FERRY,2025-06-08,O,Z,4.57,4.78,9.64,11.91,155,0.23,60.00,30.00,40.67,105.02,10.25,74.59
101221,BEARSKIN CREEK,2025-06-08,O,V,32.64,25.24,23.25,23.11,135,0.00,60.00,30.00,0.00,0.00,0.00,0.00
101221,BEARSKIN CREEK,2025-06-08,O,W,32.64,25.24,23.25,23.11,135,0.00,60.00,30.00,0.00,0.00,0.00,0.00
101221,BEARSKIN CREEK,2025-06-08,O,X,32.64,25.24,23.25,23.11,135,0.00,60.00,30.00,0.00,0.00,0.00,0.00
101221,BEARSKIN CREEK,2025-06-08,O,Y,32.64,25.24,23.25,23.11,135,0.00,60.00,30.00,0.00,0.76,0.00,0.00
101221,BEARSKIN CREEK,2025-06-08,O,Z,32.64,25.24,23.25,23.11,135,0.00,60.00,30.00,0.00,0.00,0.00,0.00
101801,BONANZA,2025-06-08,O,V,4.08,6.29,11.83,12.77,61,0.49,60.00,30.00,48.24,8.44,62.92,53.39
101801,BONANZA,2025-06-08,O,W,4.08,6.29,11.83,12.77,61,0.49,60.00,30.00,42.74,10.81,28.36,40.99
101801,BONANZA,2025-06-08,O,X,4.08,6.29,11.83,12.77,61,0.49,60.00,30.00,56.67,91.00,83.63,181.64
101801,BONANZA,2025-06-08,O,Y,4.08,6.29,11.83,12.77,61,0.49,60.00,30.00,63.98,44.58,5.30,36.82
101801,BONANZA,2025-06-08,O,Z,4.08,6.29,11.83,12.77,61,0.49,60.00,30.00,54.95,94.21,14.36,81.57
101905,ARCO,2025-06-08,O,V,4.37,4.38,9.07,10.33,206,0.88,167.05,30.00,43.32,4.29,58.11,36.85
101905,ARCO,2025-06-08,O,W,4.37,4.38,9.07,10.33,206,0.88,167.05,30.00,27.41,5.17,12.59,20.54
101905,ARCO,2025-06-08,O,X,4.37,4.38,9.07,10.33,206,0.88,167.05,30.00,39.14,56.15,43.04,108.35
101905,ARCO,2025-06-08,O,Y,4.37,4.38,9.07,10.33,206,0.88,167.05,30.00,55.58,58.30,4.17,37.67
101905,ARCO,2025-06-08,O,Z,4.37,4.38,9.07,10.33,206,0.88,167.05,30.00,57.64,119.27,17.06,100.11
102004,3 MILE,2025-06-08,O,V,6.40,5.55,9.51,11.05,73,0.50,99.72,92.41,29.70,4.38,55.05,37.52
